model,image,truth_fire,pred_fire_at_010,top_fire_conf,top_any_conf
int8-head-fp32,WEB10378.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10379.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10380.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10381.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10382.jpg,False,False,0.0,0.7338177561759949
int8-head-fp32,WEB10383.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10384.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10385.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10386.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10387.jpg,False,False,0.0,0.4989960789680481
int8-head-fp32,WEB10388.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10389.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10390.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10391.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10392.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10393.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10394.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10395.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10396.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10397.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10398.jpg,False,False,0.0,0.11414942890405655
int8-head-fp32,WEB10399.jpg,False,False,0.0,0.2641744017601013
int8-head-fp32,WEB10400.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10401.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10402.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10403.jpg,False,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10404.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10405.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10406.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10407.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10408.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10409.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10410.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10411.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10412.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10413.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10414.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10415.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10416.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10417.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10418.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10419.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10420.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10421.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10422.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10423.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10424.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10425.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10426.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10427.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10428.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10429.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10430.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10431.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10432.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10433.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10434.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10435.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10436.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10437.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10438.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10439.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10440.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10441.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10442.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10443.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10444.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10445.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10446.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10447.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10448.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10449.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10450.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10451.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10452.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10453.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10454.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10455.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10456.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10457.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10458.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10459.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10460.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10461.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10462.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10463.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10464.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10465.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10466.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10467.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10468.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10469.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10470.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10471.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10472.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10473.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10474.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10475.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10476.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10477.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10478.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10479.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10480.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10481.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10482.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10483.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10484.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10485.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10486.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10487.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10488.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10489.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10490.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10491.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10492.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10493.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10494.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10495.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10496.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10497.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10498.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10499.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10500.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10501.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10502.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10503.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10504.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10505.jpg,True,True,0.7338177561759949,0.8316601514816284
int8-head-fp32,WEB10506.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10507.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10508.jpg,True,True,0.11414942890405655,0.4989960789680481
int8-head-fp32,WEB10509.jpg,True,True,0.11414942890405655,0.2641744017601013
int8-head-fp32,WEB10510.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10511.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10512.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10513.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10514.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10515.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10516.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10517.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10518.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10519.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10520.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10521.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10522.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10523.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10524.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10525.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10526.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10527.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10528.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10529.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10530.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10531.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10532.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10533.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10534.jpg,True,True,0.11414942890405655,0.2641744017601013
int8-head-fp32,WEB10535.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10536.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10537.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10538.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10539.jpg,True,False,0.0,0.11414942890405655
int8-head-fp32,WEB10540.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10541.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10542.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10543.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10544.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10545.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10546.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10547.jpg,True,False,0.0,0.11414942890405655
int8-head-fp32,WEB10548.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10549.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10550.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10551.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10552.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10553.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10554.jpg,False,False,0.0,0.7338177561759949
int8-head-fp32,WEB10555.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10556.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10557.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10558.jpg,True,False,0.0,0.4989960789680481
int8-head-fp32,WEB10559.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10560.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10561.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10562.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10563.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10564.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10565.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10566.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10567.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10568.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10569.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10570.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10571.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10572.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10573.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10574.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10575.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10576.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10577.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10578.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10579.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10580.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10581.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10582.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10583.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10584.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10585.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10586.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10587.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10588.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10589.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10590.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10591.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10592.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10593.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10594.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10595.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10596.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10597.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10598.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10599.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10600.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10601.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10602.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10603.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10604.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10605.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10606.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10607.jpg,True,True,0.4989960789680481,0.7338177561759949
int8-head-fp32,WEB10608.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10609.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10610.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10611.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10612.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10613.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10614.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10615.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10616.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10617.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10618.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10619.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10620.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10621.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10622.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10623.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10624.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10625.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10626.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10627.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10628.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10629.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10630.jpg,True,True,0.11414942890405655,0.4989960789680481
int8-head-fp32,WEB10631.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10632.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10633.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10634.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10635.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10636.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10637.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10638.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10639.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10640.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10641.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10642.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10643.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10644.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10645.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10646.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10647.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10648.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10649.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10650.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10651.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10652.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10653.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10654.jpg,True,False,0.0,0.11414942890405655
int8-head-fp32,WEB10655.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10656.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10657.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10658.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10659.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10660.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10661.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10662.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10663.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10664.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10665.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10666.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10667.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10668.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10669.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10670.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10671.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10672.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10673.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10674.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10675.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10676.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10677.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10678.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10679.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10680.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10681.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10682.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10683.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10684.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10685.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10686.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10687.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10688.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10689.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10690.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10691.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10692.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10693.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10694.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10695.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10696.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10697.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10698.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10699.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10700.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10701.jpg,True,True,0.8316601514816284,0.8316601514816284
int8-head-fp32,WEB10702.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10703.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10704.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10705.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10706.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10707.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10708.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10709.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10710.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10711.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10712.jpg,True,True,0.11414942890405655,0.4989960789680481
int8-head-fp32,WEB10713.jpg,True,False,0.0,0.11414942890405655
int8-head-fp32,WEB10714.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10715.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10716.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10717.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10718.jpg,False,False,0.0,0.0
int8-head-fp32,WEB10719.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10720.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10721.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10722.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10723.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10724.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10725.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10726.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10727.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10728.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10729.jpg,True,False,0.0,0.2641744017601013
int8-head-fp32,WEB10730.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10731.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10732.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10733.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10734.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10735.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10736.jpg,True,True,0.4989960789680481,0.4989960789680481
int8-head-fp32,WEB10737.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10738.jpg,True,True,0.2641744017601013,0.2641744017601013
int8-head-fp32,WEB10739.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10740.jpg,True,True,0.2641744017601013,0.4989960789680481
int8-head-fp32,WEB10741.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10742.jpg,True,True,0.7338177561759949,0.7338177561759949
int8-head-fp32,WEB10743.jpg,True,True,0.11414942890405655,0.11414942890405655
int8-head-fp32,WEB10744.jpg,True,False,0.0,0.4989960789680481
int8-head-fp32,WEB10745.jpg,True,False,0.0,0.11414942890405655
int8-head-fp32,WEB10746.jpg,True,False,0.0,0.2641744017601013
int8-head-fp32,WEB10747.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10748.jpg,True,False,0.0,0.4989960789680481
int8-head-fp32,WEB10749.jpg,True,False,0.0,0.0
int8-head-fp32,WEB10750.jpg,True,False,0.0,0.0
